Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
11/01/2019 00:00,"0","0","0","0","0","0","0"
11/01/2019 00:15,"0","0","0","0","0","0","0"
11/01/2019 00:30,"0","0","0","0","0","0","0"
11/01/2019 00:45,"0","0","0","0","0","0","0"
11/01/2019 01:00,"0","0","0","0","0","0","0"
11/01/2019 01:15,"0","0","0","0","0","0","0"
11/01/2019 01:30,"0","0","0","0","0","0","0"
11/01/2019 01:45,"0","0","0","0","0","0","0"
11/01/2019 02:00,"0","0","0","0","0","0","0"
11/01/2019 02:15,"0","0","0","0","0","0","0"
11/01/2019 02:30,"0","0","0","0","0","0","0"
11/01/2019 02:45,"0","0","0","0","0","0","0"
11/01/2019 03:00,"0","0","0","0","0","0","0"
11/01/2019 03:15,"0","0","0","0","0","0","0"
11/01/2019 03:30,"0","0","0","0","0","0","0"
11/01/2019 03:45,"0","0","0","0","0","0","0"
11/01/2019 04:00,"0","0","0","0","0","0","0"
11/01/2019 04:15,"0","0","0","0","0","0","0"
11/01/2019 04:30,"0","0","0","0","0","0","0"
11/01/2019 04:45,"0","0","0","0","0","0","0"
11/01/2019 05:00,"0","0","0","0","0","0","0"
11/01/2019 05:15,"0","0","0","0","0","0","0"
11/01/2019 05:30,"0","0","0","0","0","0","0"
11/01/2019 05:45,"0","0","0","0","0","0","0"
11/01/2019 06:00,"0","0","0","0","0","0","0"
11/01/2019 06:15,"0","0","0","0","0","0","0"
11/01/2019 06:30,"0","0","0","0","0","0","0"
11/01/2019 06:45,"0","0","0","0","0","0","0"
11/01/2019 07:00,"0","0","0","0","0","0","0"
11/01/2019 07:15,"0","0","0","0","0","0","0"
11/01/2019 07:30,"0","0","0","0","0","0","0"
11/01/2019 07:45,"0","0","0","0","0","0","0"
11/01/2019 08:00,"0","0","0","0","0","0","0"
11/01/2019 08:15,"0","0","0","0","0","0","0"
11/01/2019 08:30,"0","0","0","0","0","0","0"
11/01/2019 08:45,"0","0","0","0","0","0","0"
11/01/2019 09:00,"0","0","0","0","0","0","0"
11/01/2019 09:15,"0","0","0","0","0","0","0"
11/01/2019 09:30,"0","0","0","0","0","0","0"
11/01/2019 09:45,"0","0","0","0","0","0","0"
11/01/2019 10:00,"0","0","0","0","0","0","0"
11/01/2019 10:15,"0","0","0","0","0","0","0"
11/01/2019 10:30,"0","0","0","0","0","0","0"
11/01/2019 10:45,"0","0","0","0","0","0","0"
11/01/2019 11:00,"0","0","0","0","0","0","0"
